Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
184,1420195652.173913,-1.032355728e+02
185,1420200000.000000,-1.031284561e+02
186,1420204347.826087,-1.030340118e+02
187,1420208695.652174,-1.029969177e+02
188,1420213043.478261,-1.029290161e+02
189,1420217391.304348,-1.029264069e+02
190,1420221739.130435,-1.029352493e+02
191,1420226086.956522,-1.028550949e+02
192,1420230434.782609,-1.028765259e+02
193,1420234782.608696,-1.029306793e+02
194,1420239130.434783,-1.029431992e+02
195,1420243478.260870,-1.029875183e+02
196,1420247826.086957,-1.031271744e+02
197,1420252173.913043,-1.031226578e+02
198,1420256521.739130,-1.031899948e+02
199,1420260869.565217,-1.033258286e+02
200,1420265217.391304,-1.034662628e+02
201,1420269565.217391,-1.035412064e+02
202,1420273913.043478,-1.036615601e+02
203,1420278260.869565,-1.037692337e+02
204,1420282608.695652,-1.037724762e+02
205,1420286956.521739,-1.038601990e+02
206,1420291304.347826,-1.040211182e+02
207,1420295652.173913,-1.040600052e+02
208,1420300000.000000,-1.041015244e+02
209,1420304347.826087,-1.042493668e+02
210,1420308695.652174,-1.042664642e+02
211,1420313043.478261,-1.043395767e+02
212,1420317391.304348,-1.042837219e+02
213,1420321739.130435,-1.043733063e+02
214,1420326086.956522,-1.042434464e+02
215,1420330434.782609,-1.043479538e+02
216,1420334782.608696,-1.044120941e+02
217,1420339130.434783,-1.043388748e+02
218,1420343478.260870,-1.043589706e+02
219,1420347826.086957,-1.043580399e+02
220,1420352173.913043,-1.043822479e+02
221,1420356521.739130,-1.043715897e+02
222,1420360869.565217,-1.044388580e+02
223,1420365217.391304,-1.044017334e+02
224,1420369565.217391,-1.044192047e+02
225,1420373913.043478,-1.045269928e+02
226,1420378260.869565,-1.044846954e+02
227,1420382608.695652,-1.044873428e+02
228,1420386956.521739,-1.044434204e+02
229,1420391304.347826,-1.045270157e+02
230,1420395652.173913,-1.045198822e+02
231,1420400000.000000,-1.045124207e+02
232,1420404347.826087,-1.045963745e+02
233,1420408695.652174,-1.045236435e+02
234,1420413043.478261,-1.045369873e+02
235,1420417391.304348,-1.045055084e+02
236,1420421739.130435,-1.045965881e+02
237,1420426086.956522,-1.046198959e+02
238,1420430434.782609,-1.046436844e+02
239,1420434782.608696,-1.046027603e+02
240,1420439130.434783,-1.045272903e+02
241,1420443478.260870,-1.045717316e+02
242,1420447826.086957,-1.045108643e+02
243,1420452173.913043,-1.044871826e+02
244,1420456521.739130,-1.044707642e+02
245,1420460869.565217,-1.045304108e+02
246,1420465217.391304,-1.045399399e+02
247,1420469565.217391,-1.046014862e+02
248,1420473913.043478,-1.044648590e+02
249,1420478260.869565,-1.045165329e+02
250,1420482608.695652,-1.045059357e+02
251,1420486956.521739,-1.044638748e+02
252,1420491304.347826,-1.044345322e+02
253,1420495652.173913,-1.045037384e+02
254,1420500000.000000,-1.045112000e+02
255,1420504347.826087,-1.045851440e+02
256,1420508695.652174,-1.045671082e+02
257,1420513043.478261,-1.045090027e+02
258,1420517391.304348,-1.045850754e+02
259,1420521739.130435,-1.045984726e+02
260,1420526086.956522,-1.045655594e+02
261,1420530434.782609,-1.044879990e+02
262,1420534782.608696,-1.045580521e+02
263,1420539130.434783,-1.045709686e+02
264,1420543478.260870,-1.044862289e+02
265,1420547826.086957,-1.045288239e+02
266,1420552173.913043,-1.045006638e+02
267,1420556521.739130,-1.045021744e+02
268,1420560869.565217,-1.045278549e+02
269,1420565217.391304,-1.045782013e+02
270,1420569565.217391,-1.045208359e+02
271,1420573913.043478,-1.044927063e+02
272,1420578260.869565,-1.044710693e+02
273,1420582608.695652,-1.044537811e+02
274,1420586956.521739,-1.045046387e+02
275,1420591304.347826,-1.043957596e+02
276,1420595652.173913,-1.044539185e+02
277,1420600000.000000,-1.044660873e+02
278,1420604347.826087,-1.045294113e+02
279,1420608695.652174,-1.044692917e+02
280,1420613043.478261,-1.044607010e+02
281,1420617391.304348,-1.045147476e+02
282,1420621739.130435,-1.045527496e+02
283,1420626086.956522,-1.045381165e+02
284,1420630434.782609,-1.044755020e+02
285,1420634782.608696,-1.044842758e+02
286,1420639130.434783,-1.044096909e+02
287,1420643478.260870,-1.044723587e+02
288,1420647826.086957,-1.046013184e+02
289,1420652173.913043,-1.045491257e+02
290,1420656521.739130,-1.044416275e+02
291,1420660869.565217,-1.044737549e+02
292,1420665217.391304,-1.046274109e+02
293,1420669565.217391,-1.045936356e+02
294,1420673913.043478,-1.045079880e+02
295,1420678260.869565,-1.045829773e+02
296,1420682608.695652,-1.046112442e+02
297,1420686956.521739,-1.046589737e+02
298,1420691304.347826,-1.046818314e+02
299,1420695652.173913,-1.046532364e+02
300,1420700000.000000,-1.046286240e+02
301,1420704347.826087,-1.046498795e+02
302,1420708695.652174,-1.046118317e+02
303,1420713043.478261,-1.045955963e+02
304,1420717391.304348,-1.046016388e+02
305,1420721739.130435,-1.045664978e+02
306,1420726086.956522,-1.045808716e+02
307,1420730434.782609,-1.046123810e+02
308,1420734782.608696,-1.045902481e+02
309,1420739130.434783,-1.045975723e+02
310,1420743478.260870,-1.045798569e+02
311,1420747826.086957,-1.045728760e+02
312,1420752173.913043,-1.046580505e+02
313,1420756521.739130,-1.045817795e+02
314,1420760869.565217,-1.045542984e+02
315,1420765217.391304,-1.046164856e+02
316,1420769565.217391,-1.046218414e+02
317,1420773913.043478,-1.045904999e+02
318,1420778260.869565,-1.045610275e+02
319,1420782608.695652,-1.045978012e+02
320,1420786956.521739,-1.045495529e+02
321,1420791304.347826,-1.045791855e+02
322,1420795652.173913,-1.046142960e+02
323,1420800000.000000,-1.045397339e+02
324,1420804347.826087,-1.046011200e+02
325,1420808695.652174,-1.046701202e+02
326,1420813043.478261,-1.045862198e+02
327,1420817391.304348,-1.046307755e+02
328,1420821739.130435,-1.045662003e+02
329,1420826086.956522,-1.045456619e+02
330,1420830434.782609,-1.045999146e+02
331,1420834782.608696,-1.045498962e+02
332,1420839130.434783,-1.045536346e+02
333,1420843478.260870,-1.045921402e+02
334,1420847826.086957,-1.046869278e+02
335,1420852173.913043,-1.046219559e+02
336,1420856521.739130,-1.046418686e+02
337,1420860869.565217,-1.045887375e+02
338,1420865217.391304,-1.047327805e+02
339,1420869565.217391,-1.046171494e+02
340,1420873913.043478,-1.046314774e+02
341,1420878260.869565,-1.047007751e+02
342,1420882608.695652,-1.046693344e+02
343,1420886956.521739,-1.046890945e+02
344,1420891304.347826,-1.047317505e+02
345,1420895652.173913,-1.046081009e+02
346,1420900000.000000,-1.046949997e+02
347,1420904347.826087,-1.047384644e+02
348,1420908695.652174,-1.046316605e+02
349,1420913043.478261,-1.046771927e+02
350,1420917391.304348,-1.047660370e+02
351,1420921739.130435,-1.046718445e+02
352,1420926086.956522,-1.046541672e+02
353,1420930434.782609,-1.046893082e+02
354,1420934782.608696,-1.046929474e+02
355,1420939130.434783,-1.046554031e+02
356,1420943478.260870,-1.047053604e+02
357,1420947826.086957,-1.046479874e+02
358,1420952173.913043,-1.046373749e+02
359,1420956521.739130,-1.047108002e+02
360,1420960869.565217,-1.047664948e+02
361,1420965217.391304,-1.047209854e+02
362,1420969565.217391,-1.047126541e+02
363,1420973913.043478,-1.047458572e+02
364,1420978260.869565,-1.047125244e+02
365,1420982608.695652,-1.046811829e+02
366,1420986956.521739,-1.047091217e+02
367,1420991304.347826,-1.047243500e+02
368,1420995652.173913,-1.046207123e+02
369,1421000000.000000,-1.046642685e+02
370,1421004347.826087,-1.047251205e+02
371,1421008695.652174,-1.047358246e+02
372,1421013043.478261,-1.046457291e+02
373,1421017391.304348,-1.046411667e+02
374,1421021739.130435,-1.047104645e+02
375,1421026086.956522,-1.047465744e+02
376,1421030434.782609,-1.048197021e+02
377,1421034782.608696,-1.047653656e+02
378,1421039130.434783,-1.047642059e+02
379,1421043478.260870,-1.048060684e+02
380,1421047826.086957,-1.047655716e+02
381,1421052173.913043,-1.047510986e+02
382,1421056521.739130,-1.047337494e+02
383,1421060869.565217,-1.047900085e+02
384,1421065217.391304,-1.048205261e+02
385,1421069565.217391,-1.048310928e+02
386,1421073913.043478,-1.047999496e+02
387,1421078260.869565,-1.048382111e+02
388,1421082608.695652,-1.047761536e+02
389,1421086956.521739,-1.047964020e+02
390,1421091304.347826,-1.048502579e+02
391,1421095652.173913,-1.048622208e+02
392,1421100000.000000,-1.048850784e+02
393,1421104347.826087,-1.047734299e+02
394,1421108695.652174,-1.047619629e+02
395,1421113043.478261,-1.047833328e+02
396,1421117391.304348,-1.047803192e+02
397,1421121739.130435,-1.048337708e+02
398,1421126086.956522,-1.047823868e+02
399,1421130434.782609,-1.049129715e+02
400,1421134782.608696,-1.048229904e+02
401,1421139130.434783,-1.047103958e+02
402,1421143478.260870,-1.047269287e+02
403,1421147826.086957,-1.047818451e+02
404,1421152173.913043,-1.048275223e+02
405,1421156521.739130,-1.047618256e+02
406,1421160869.565217,-1.046927795e+02
407,1421165217.391304,-1.048131332e+02
408,1421169565.217391,-1.048518600e+02
409,1421173913.043478,-1.048180695e+02
410,1421178260.869565,-1.048249359e+02
411,1421182608.695652,-1.048390808e+02
412,1421186956.521739,-1.048359756e+02
413,1421191304.347826,-1.047727127e+02
414,1421195652.173913,-1.047914276e+02
415,1421200000.000000,-1.047976990e+02
416,1421204347.826087,-1.047776031e+02
417,1421208695.652174,-1.048770676e+02
418,1421213043.478261,-1.048107681e+02
419,1421217391.304348,-1.048043518e+02
420,1421221739.130435,-1.047874908e+02
421,1421226086.956522,-1.047843170e+02
422,1421230434.782609,-1.046633148e+02
423,1421234782.608696,-1.047481003e+02
424,1421239130.434783,-1.047689667e+02
425,1421243478.260870,-1.047728653e+02
426,1421247826.086957,-1.047194672e+02
427,1421252173.913043,-1.047559891e+02
428,1421256521.739130,-1.047866974e+02
429,1421260869.565217,-1.047624054e+02
430,1421265217.391304,-1.046670990e+02
431,1421269565.217391,-1.045987701e+02
432,1421273913.043478,-1.046466827e+02
433,1421278260.869565,-1.047117310e+02
434,1421282608.695652,-1.047683563e+02
435,1421286956.521739,-1.048027267e+02
436,1421291304.347826,-1.047374191e+02
437,1421295652.173913,-1.047187500e+02
438,1421300000.000000,-1.048583527e+02
439,1421304347.826087,-1.048129120e+02
440,1421308695.652174,-1.047526398e+02
441,1421313043.478261,-1.047815018e+02
442,1421317391.304348,-1.048152466e+02
443,1421321739.130435,-1.047169189e+02
444,1421326086.956522,-1.047223434e+02
445,1421330434.782609,-1.048552780e+02
446,1421334782.608696,-1.048331375e+02
447,1421339130.434783,-1.048037567e+02
448,1421343478.260870,-1.048169098e+02
449,1421347826.086957,-1.047387085e+02
450,1421352173.913043,-1.047730560e+02
451,1421356521.739130,-1.048026886e+02
452,1421360869.565217,-1.048185959e+02
453,1421365217.391304,-1.046711197e+02
454,1421369565.217391,-1.046909485e+02
455,1421373913.043478,-1.047973175e+02
456,1421378260.869565,-1.047700500e+02
457,1421382608.695652,-1.047359848e+02
458,1421386956.521739,-1.046741486e+02
459,1421391304.347826,-1.046718750e+02
460,1421395652.173913,-1.046569595e+02
461,1421400000.000000,-1.046902237e+02
ÿ
