Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
Center Frequency:,1420400000.000000,Hz
Span:,2000000.000000,Hz
Resolution Bandwidth:,30000.000000,Hz
Video Bandwidth:,30000.000000,Hz
Reference Level:,-100.000000,dBm
Sweep Time:,1.000000,s
Num Points:,461
Units,Hz,dBm
No.,Frequecncy(Hz),Amplitude(dBm)
184,1420195652.173913,-1.033393250e+02
185,1420200000.000000,-1.032780991e+02
186,1420204347.826087,-1.033238373e+02
187,1420208695.652174,-1.032600708e+02
188,1420213043.478261,-1.032892227e+02
189,1420217391.304348,-1.032525253e+02
190,1420221739.130435,-1.033108444e+02
191,1420226086.956522,-1.033770981e+02
192,1420230434.782609,-1.035717621e+02
193,1420234782.608696,-1.035741501e+02
194,1420239130.434783,-1.037060394e+02
195,1420243478.260870,-1.037658997e+02
196,1420247826.086957,-1.038163376e+02
197,1420252173.913043,-1.039656143e+02
198,1420256521.739130,-1.039782715e+02
199,1420260869.565217,-1.041218414e+02
200,1420265217.391304,-1.041305084e+02
201,1420269565.217391,-1.043143768e+02
202,1420273913.043478,-1.043339844e+02
203,1420278260.869565,-1.043729324e+02
204,1420282608.695652,-1.044262543e+02
205,1420286956.521739,-1.044442368e+02
206,1420291304.347826,-1.045346832e+02
207,1420295652.173913,-1.045300217e+02
208,1420300000.000000,-1.044506073e+02
209,1420304347.826087,-1.045026779e+02
210,1420308695.652174,-1.045782242e+02
211,1420313043.478261,-1.045642395e+02
212,1420317391.304348,-1.046212921e+02
213,1420321739.130435,-1.046968002e+02
214,1420326086.956522,-1.046708832e+02
215,1420330434.782609,-1.046829834e+02
216,1420334782.608696,-1.046484985e+02
217,1420339130.434783,-1.047321091e+02
218,1420343478.260870,-1.047772980e+02
219,1420347826.086957,-1.047561264e+02
220,1420352173.913043,-1.047297440e+02
221,1420356521.739130,-1.046588593e+02
222,1420360869.565217,-1.045933304e+02
223,1420365217.391304,-1.046001511e+02
224,1420369565.217391,-1.046594696e+02
225,1420373913.043478,-1.046576157e+02
226,1420378260.869565,-1.046594849e+02
227,1420382608.695652,-1.046607895e+02
228,1420386956.521739,-1.046591263e+02
229,1420391304.347826,-1.047268906e+02
230,1420395652.173913,-1.046631622e+02
231,1420400000.000000,-1.046648788e+02
232,1420404347.826087,-1.046989975e+02
233,1420408695.652174,-1.046855164e+02
234,1420413043.478261,-1.046698074e+02
235,1420417391.304348,-1.046704407e+02
236,1420421739.130435,-1.047153015e+02
237,1420426086.956522,-1.047245560e+02
238,1420430434.782609,-1.046236725e+02
239,1420434782.608696,-1.047046509e+02
240,1420439130.434783,-1.047583466e+02
241,1420443478.260870,-1.048080444e+02
242,1420447826.086957,-1.047918549e+02
243,1420452173.913043,-1.047353134e+02
244,1420456521.739130,-1.046914902e+02
245,1420460869.565217,-1.047046356e+02
246,1420465217.391304,-1.047220612e+02
247,1420469565.217391,-1.046650925e+02
248,1420473913.043478,-1.047503586e+02
249,1420478260.869565,-1.047818298e+02
250,1420482608.695652,-1.046074600e+02
251,1420486956.521739,-1.046810684e+02
252,1420491304.347826,-1.045885773e+02
253,1420495652.173913,-1.046611786e+02
254,1420500000.000000,-1.046751099e+02
255,1420504347.826087,-1.047277298e+02
256,1420508695.652174,-1.046657639e+02
257,1420513043.478261,-1.046041183e+02
258,1420517391.304348,-1.047340012e+02
259,1420521739.130435,-1.048332672e+02
260,1420526086.956522,-1.047696838e+02
261,1420530434.782609,-1.047765198e+02
262,1420534782.608696,-1.047369080e+02
263,1420539130.434783,-1.048188019e+02
264,1420543478.260870,-1.047760544e+02
265,1420547826.086957,-1.047159424e+02
266,1420552173.913043,-1.047372055e+02
267,1420556521.739130,-1.047762985e+02
268,1420560869.565217,-1.047618332e+02
269,1420565217.391304,-1.048153763e+02
270,1420569565.217391,-1.048118134e+02
271,1420573913.043478,-1.048113861e+02
272,1420578260.869565,-1.047449722e+02
273,1420582608.695652,-1.048560104e+02
274,1420586956.521739,-1.048134995e+02
