Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
Center Frequency:,1420400000.000000,Hz
Span:,2000000.000000,Hz
Resolution Bandwidth:,30000.000000,Hz
Video Bandwidth:,30000.000000,Hz
Reference Level:,-100.000000,dBm
Sweep Time:,1.000000,s
Num Points:,461
Units,Hz,dBm
No.,Frequecncy(Hz),Amplitude(dBm)
184,1420195652.173913,-1.028728104e+02
185,1420200000.000000,-1.027743530e+02
186,1420204347.826087,-1.026833649e+02
187,1420208695.652174,-1.026699066e+02
188,1420213043.478261,-1.027320633e+02
189,1420217391.304348,-1.026469040e+02
190,1420221739.130435,-1.026384048e+02
191,1420226086.956522,-1.026747589e+02
192,1420230434.782609,-1.026682281e+02
193,1420234782.608696,-1.027102509e+02
194,1420239130.434783,-1.027635956e+02
195,1420243478.260870,-1.029120102e+02
196,1420247826.086957,-1.029585800e+02
197,1420252173.913043,-1.030175095e+02
198,1420256521.739130,-1.031248322e+02
199,1420260869.565217,-1.033095398e+02
200,1420265217.391304,-1.034314423e+02
201,1420269565.217391,-1.035009537e+02
202,1420273913.043478,-1.036156235e+02
203,1420278260.869565,-1.036944885e+02
204,1420282608.695652,-1.037782288e+02
205,1420286956.521739,-1.038283539e+02
206,1420291304.347826,-1.039042587e+02
207,1420295652.173913,-1.039320831e+02
208,1420300000.000000,-1.039195404e+02
209,1420304347.826087,-1.039580154e+02
210,1420308695.652174,-1.039498062e+02
211,1420313043.478261,-1.040955811e+02
212,1420317391.304348,-1.041395187e+02
213,1420321739.130435,-1.041450043e+02
214,1420326086.956522,-1.043189392e+02
215,1420330434.782609,-1.041720657e+02
216,1420334782.608696,-1.043176804e+02
217,1420339130.434783,-1.043573990e+02
218,1420343478.260870,-1.043322678e+02
219,1420347826.086957,-1.042864609e+02
220,1420352173.913043,-1.043036804e+02
221,1420356521.739130,-1.043461914e+02
222,1420360869.565217,-1.041906738e+02
223,1420365217.391304,-1.042143555e+02
224,1420369565.217391,-1.042895660e+02
225,1420373913.043478,-1.042893295e+02
226,1420378260.869565,-1.042275391e+02
227,1420382608.695652,-1.043638458e+02
228,1420386956.521739,-1.043893890e+02
229,1420391304.347826,-1.042564240e+02
230,1420395652.173913,-1.042790680e+02
231,1420400000.000000,-1.043774033e+02
232,1420404347.826087,-1.043943176e+02
233,1420408695.652174,-1.043504715e+02
234,1420413043.478261,-1.043109818e+02
235,1420417391.304348,-1.043541870e+02
236,1420421739.130435,-1.043558960e+02
237,1420426086.956522,-1.043732452e+02
238,1420430434.782609,-1.043937225e+02
239,1420434782.608696,-1.042957153e+02
240,1420439130.434783,-1.043568115e+02
241,1420443478.260870,-1.043178482e+02
242,1420447826.086957,-1.043930969e+02
243,1420452173.913043,-1.043866196e+02
244,1420456521.739130,-1.043511658e+02
245,1420460869.565217,-1.043434143e+02
246,1420465217.391304,-1.043928757e+02
247,1420469565.217391,-1.043910828e+02
248,1420473913.043478,-1.042994003e+02
249,1420478260.869565,-1.042920837e+02
250,1420482608.695652,-1.043371658e+02
251,1420486956.521739,-1.042991333e+02
252,1420491304.347826,-1.044086227e+02
253,1420495652.173913,-1.042787323e+02
254,1420500000.000000,-1.042622681e+02
255,1420504347.826087,-1.042479401e+02
256,1420508695.652174,-1.042099533e+02
257,1420513043.478261,-1.042366943e+02
258,1420517391.304348,-1.043549423e+02
259,1420521739.130435,-1.042328568e+02
260,1420526086.956522,-1.042640686e+02
261,1420530434.782609,-1.041971512e+02
262,1420534782.608696,-1.043018112e+02
263,1420539130.434783,-1.043624496e+02
264,1420543478.260870,-1.042545929e+02
265,1420547826.086957,-1.043202972e+02
266,1420552173.913043,-1.043249207e+02
267,1420556521.739130,-1.043395386e+02
268,1420560869.565217,-1.044028244e+02
269,1420565217.391304,-1.044098587e+02
270,1420569565.217391,-1.044096298e+02
271,1420573913.043478,-1.043869095e+02
272,1420578260.869565,-1.043801270e+02
273,1420582608.695652,-1.044601822e+02
274,1420586956.521739,-1.044532166e+02
275,1420591304.347826,-1.043976135e+02
276,1420595652.173913,-1.043471069e+02
277,1420600000.000000,-1.043787079e+02
278,1420604347.826087,-1.044539261e+02
279,1420608695.652174,-1.043367004e+02
280,1420613043.478261,-1.043509827e+02
281,1420617391.304348,-1.044347076e+02
282,1420621739.130435,-1.044093475e+02
283,1420626086.956522,-1.044173889e+02
284,1420630434.782609,-1.044325790e+02
285,1420634782.608696,-1.044170685e+02
286,1420639130.434783,-1.044160309e+02
287,1420643478.260870,-1.043808517e+02
288,1420647826.086957,-1.044600220e+02
289,1420652173.913043,-1.044263916e+02
290,1420656521.739130,-1.044312363e+02
291,1420660869.565217,-1.044165802e+02
292,1420665217.391304,-1.044760361e+02
293,1420669565.217391,-1.044139328e+02
294,1420673913.043478,-1.044472961e+02
295,1420678260.869565,-1.044471359e+02
296,1420682608.695652,-1.044211197e+02
297,1420686956.521739,-1.043816986e+02
298,1420691304.347826,-1.043099976e+02
299,1420695652.173913,-1.044128723e+02
300,1420700000.000000,-1.043674698e+02
301,1420704347.826087,-1.043618927e+02
302,1420708695.652174,-1.042851181e+02
303,1420713043.478261,-1.043835602e+02
304,1420717391.304348,-1.042911148e+02
305,1420721739.130435,-1.042400436e+02
306,1420726086.956522,-1.041576691e+02
307,1420730434.782609,-1.043487015e+02
308,1420734782.608696,-1.042889709e+02
309,1420739130.434783,-1.043029022e+02
310,1420743478.260870,-1.043475723e+02
311,1420747826.086957,-1.042823105e+02
312,1420752173.913043,-1.043543091e+02
313,1420756521.739130,-1.043797073e+02
314,1420760869.565217,-1.043356552e+02
315,1420765217.391304,-1.043419647e+02
316,1420769565.217391,-1.044035263e+02
317,1420773913.043478,-1.044575653e+02
318,1420778260.869565,-1.044604645e+02
319,1420782608.695652,-1.043761978e+02
320,1420786956.521739,-1.045040359e+02
321,1420791304.347826,-1.043751526e+02
322,1420795652.173913,-1.043844147e+02
323,1420800000.000000,-1.045102234e+02
324,1420804347.826087,-1.045034180e+02
325,1420808695.652174,-1.044071350e+02
326,1420813043.478261,-1.043776016e+02
327,1420817391.304348,-1.044111404e+02
328,1420821739.130435,-1.044226532e+02
329,1420826086.956522,-1.042064514e+02
330,1420830434.782609,-1.043331833e+02
331,1420834782.608696,-1.043336258e+02
332,1420839130.434783,-1.043084030e+02
333,1420843478.260870,-1.043134613e+02
334,1420847826.086957,-1.044434433e+02
335,1420852173.913043,-1.044475784e+02
336,1420856521.739130,-1.043871002e+02
337,1420860869.565217,-1.043607178e+02
338,1420865217.391304,-1.042679825e+02
339,1420869565.217391,-1.044094925e+02
340,1420873913.043478,-1.044260254e+02
341,1420878260.869565,-1.044299469e+02
342,1420882608.695652,-1.044133224e+02
343,1420886956.521739,-1.044640198e+02
344,1420891304.347826,-1.044369431e+02
345,1420895652.173913,-1.043855057e+02
346,1420900000.000000,-1.044624023e+02
347,1420904347.826087,-1.044185562e+02
348,1420908695.652174,-1.045338898e+02
349,1420913043.478261,-1.045048981e+02
350,1420917391.304348,-1.045600052e+02
351,1420921739.130435,-1.043660202e+02
352,1420926086.956522,-1.044330444e+02
353,1420930434.782609,-1.044129791e+02
354,1420934782.608696,-1.043591614e+02
355,1420939130.434783,-1.044911346e+02
356,1420943478.260870,-1.044666595e+02
357,1420947826.086957,-1.044443207e+02
358,1420952173.913043,-1.044173203e+02
359,1420956521.739130,-1.044273224e+02
360,1420960869.565217,-1.044313431e+02
361,1420965217.391304,-1.044528656e+02
362,1420969565.217391,-1.043981934e+02
363,1420973913.043478,-1.044945221e+02
364,1420978260.869565,-1.045239182e+02
365,1420982608.695652,-1.044981842e+02
366,1420986956.521739,-1.044174728e+02
367,1420991304.347826,-1.044791183e+02
368,1420995652.173913,-1.044689713e+02
369,1421000000.000000,-1.044889145e+02
370,1421004347.826087,-1.045011139e+02
371,1421008695.652174,-1.045927277e+02
372,1421013043.478261,-1.045904312e+02
373,1421017391.304348,-1.045588608e+02
374,1421021739.130435,-1.045720673e+02
375,1421026086.956522,-1.045291061e+02
376,1421030434.782609,-1.045658035e+02
377,1421034782.608696,-1.045637970e+02
378,1421039130.434783,-1.044912567e+02
379,1421043478.260870,-1.045288010e+02
380,1421047826.086957,-1.045241165e+02
381,1421052173.913043,-1.045125809e+02
382,1421056521.739130,-1.045253220e+02
383,1421060869.565217,-1.044621582e+02
384,1421065217.391304,-1.044489899e+02
385,1421069565.217391,-1.044352341e+02
386,1421073913.043478,-1.044398499e+02
387,1421078260.869565,-1.044702911e+02
388,1421082608.695652,-1.044946671e+02
389,1421086956.521739,-1.045561066e+02
390,1421091304.347826,-1.044855118e+02
391,1421095652.173913,-1.046264648e+02
392,1421100000.000000,-1.046551819e+02
393,1421104347.826087,-1.047090530e+02
394,1421108695.652174,-1.046243973e+02
395,1421113043.478261,-1.045389938e+02
396,1421117391.304348,-1.046150818e+02
