Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
184,1420195652.173913,-1.029489288e+02
185,1420200000.000000,-1.028736191e+02
186,1420204347.826087,-1.028907471e+02
187,1420208695.652174,-1.028348923e+02
188,1420213043.478261,-1.028367386e+02
189,1420217391.304348,-1.027914734e+02
190,1420221739.130435,-1.028045044e+02
191,1420226086.956522,-1.029273605e+02
192,1420230434.782609,-1.029636154e+02
193,1420234782.608696,-1.029189606e+02
194,1420239130.434783,-1.030374603e+02
195,1420243478.260870,-1.031345367e+02
196,1420247826.086957,-1.032166519e+02
197,1420252173.913043,-1.033236465e+02
198,1420256521.739130,-1.032991638e+02
199,1420260869.565217,-1.034416580e+02
200,1420265217.391304,-1.036035156e+02
201,1420269565.217391,-1.035903168e+02
202,1420273913.043478,-1.037316818e+02
203,1420278260.869565,-1.036438446e+02
204,1420282608.695652,-1.038769379e+02
205,1420286956.521739,-1.039127350e+02
206,1420291304.347826,-1.039783020e+02
207,1420295652.173913,-1.039770203e+02
208,1420300000.000000,-1.040803223e+02
209,1420304347.826087,-1.041732864e+02
210,1420308695.652174,-1.041741943e+02
211,1420313043.478261,-1.041792068e+02
212,1420317391.304348,-1.041892776e+02
213,1420321739.130435,-1.042123947e+02
214,1420326086.956522,-1.041921616e+02
215,1420330434.782609,-1.042380142e+02
216,1420334782.608696,-1.042852097e+02
217,1420339130.434783,-1.043034973e+02
218,1420343478.260870,-1.043038940e+02
219,1420347826.086957,-1.042736206e+02
220,1420352173.913043,-1.043242111e+02
221,1420356521.739130,-1.043569794e+02
222,1420360869.565217,-1.043104172e+02
223,1420365217.391304,-1.042621155e+02
224,1420369565.217391,-1.044111404e+02
225,1420373913.043478,-1.043408432e+02
226,1420378260.869565,-1.043696823e+02
227,1420382608.695652,-1.043590851e+02
228,1420386956.521739,-1.044523926e+02
229,1420391304.347826,-1.043540802e+02
230,1420395652.173913,-1.043676605e+02
231,1420400000.000000,-1.043444824e+02
232,1420404347.826087,-1.043388214e+02
233,1420408695.652174,-1.044907227e+02
234,1420413043.478261,-1.045032959e+02
235,1420417391.304348,-1.044602661e+02
236,1420421739.130435,-1.045385208e+02
237,1420426086.956522,-1.045241013e+02
238,1420430434.782609,-1.044397964e+02
239,1420434782.608696,-1.044950714e+02
240,1420439130.434783,-1.045315857e+02
241,1420443478.260870,-1.045141449e+02
242,1420447826.086957,-1.045063400e+02
243,1420452173.913043,-1.044859314e+02
244,1420456521.739130,-1.043983078e+02
245,1420460869.565217,-1.045311508e+02
246,1420465217.391304,-1.043809814e+02
247,1420469565.217391,-1.043445358e+02
248,1420473913.043478,-1.043805084e+02
249,1420478260.869565,-1.044597092e+02
250,1420482608.695652,-1.044488220e+02
251,1420486956.521739,-1.043273544e+02
252,1420491304.347826,-1.043867722e+02
253,1420495652.173913,-1.043661041e+02
254,1420500000.000000,-1.044032593e+02
255,1420504347.826087,-1.044449921e+02
256,1420508695.652174,-1.044365234e+02
257,1420513043.478261,-1.044772110e+02
258,1420517391.304348,-1.044476852e+02
259,1420521739.130435,-1.044299927e+02
260,1420526086.956522,-1.043655014e+02
261,1420530434.782609,-1.044447098e+02
262,1420534782.608696,-1.044239883e+02
263,1420539130.434783,-1.044441605e+02
264,1420543478.260870,-1.044352417e+02
265,1420547826.086957,-1.043721008e+02
266,1420552173.913043,-1.044448166e+02
267,1420556521.739130,-1.044534302e+02
268,1420560869.565217,-1.043993988e+02
269,1420565217.391304,-1.044691849e+02
270,1420569565.217391,-1.045140610e+02
271,1420573913.043478,-1.045572586e+02
272,1420578260.869565,-1.044620438e+02
273,1420582608.695652,-1.044514771e+02
274,1420586956.521739,-1.045061111e+02
275,1420591304.347826,-1.045115891e+02
276,1420595652.173913,-1.045525742e+02
277,1420600000.000000,-1.044334717e+02
278,1420604347.826087,-1.044046173e+02
279,1420608695.652174,-1.044469757e+02
280,1420613043.478261,-1.043573303e+02
281,1420617391.304348,-1.044195633e+02
282,1420621739.130435,-1.044012299e+02
283,1420626086.956522,-1.044920959e+02
284,1420630434.782609,-1.045169907e+02
285,1420634782.608696,-1.043212280e+02
286,1420639130.434783,-1.044062729e+02
287,1420643478.260870,-1.044950790e+02
288,1420647826.086957,-1.043130798e+02
289,1420652173.913043,-1.044811096e+02
290,1420656521.739130,-1.045076828e+02
291,1420660869.565217,-1.046640930e+02
292,1420665217.391304,-1.046014862e+02
293,1420669565.217391,-1.045392914e+02
294,1420673913.043478,-1.045139389e+02
295,1420678260.869565,-1.045612564e+02
296,1420682608.695652,-1.045231628e+02
297,1420686956.521739,-1.044925919e+02
298,1420691304.347826,-1.045121078e+02
299,1420695652.173913,-1.044617844e+02
300,1420700000.000000,-1.044638977e+02
301,1420704347.826087,-1.045253983e+02
302,1420708695.652174,-1.044975967e+02
303,1420713043.478261,-1.045126419e+02
304,1420717391.304348,-1.044813919e+02
305,1420721739.130435,-1.045665970e+02
306,1420726086.956522,-1.045288849e+02
307,1420730434.782609,-1.044106216e+02
308,1420734782.608696,-1.044367981e+02
309,1420739130.434783,-1.044888077e+02
310,1420743478.260870,-1.044845810e+02
311,1420747826.086957,-1.044074554e+02
312,1420752173.913043,-1.044412689e+02
313,1420756521.739130,-1.044418945e+02
314,1420760869.565217,-1.045035782e+02
315,1420765217.391304,-1.045523376e+02
316,1420769565.217391,-1.044819794e+02
317,1420773913.043478,-1.044053726e+02
318,1420778260.869565,-1.043395233e+02
319,1420782608.695652,-1.044323273e+02
320,1420786956.521739,-1.045449295e+02
321,1420791304.347826,-1.044397202e+02
322,1420795652.173913,-1.044868393e+02
323,1420800000.000000,-1.044928055e+02
324,1420804347.826087,-1.044842453e+02
325,1420808695.652174,-1.046235580e+02
326,1420813043.478261,-1.046632462e+02
327,1420817391.304348,-1.044678421e+02
328,1420821739.130435,-1.044104309e+02
329,1420826086.956522,-1.044397125e+02
330,1420830434.782609,-1.045240555e+02
331,1420834782.608696,-1.045114136e+02
332,1420839130.434783,-1.045446014e+02
333,1420843478.260870,-1.046103973e+02
334,1420847826.086957,-1.044808884e+02
335,1420852173.913043,-1.045820618e+02
336,1420856521.739130,-1.046024323e+02
337,1420860869.565217,-1.045536194e+02
338,1420865217.391304,-1.045423737e+02
339,1420869565.217391,-1.045916214e+02
340,1420873913.043478,-1.044394913e+02
341,1420878260.869565,-1.044872437e+02
342,1420882608.695652,-1.044760666e+02
343,1420886956.521739,-1.045288773e+02
344,1420891304.347826,-1.045112076e+02
345,1420895652.173913,-1.044326630e+02
346,1420900000.000000,-1.044081650e+02
347,1420904347.826087,-1.044220581e+02
348,1420908695.652174,-1.045650864e+02
349,1420913043.478261,-1.045397568e+02
350,1420917391.304348,-1.044959564e+02
351,1420921739.130435,-1.044732056e+02
352,1420926086.956522,-1.044077301e+02
353,1420930434.782609,-1.044792480e+02
354,1420934782.608696,-1.044400330e+02
355,1420939130.434783,-1.044987793e+02
356,1420943478.260870,-1.044569168e+02
357,1420947826.086957,-1.044199829e+02
358,1420952173.913043,-1.044491959e+02
359,1420956521.739130,-1.045701675e+02
360,1420960869.565217,-1.045517349e+02
361,1420965217.391304,-1.044858017e+02
362,1420969565.217391,-1.044857712e+02
363,1420973913.043478,-1.045819016e+02
364,1420978260.869565,-1.044910126e+02
365,1420982608.695652,-1.045932007e+02
366,1420986956.521739,-1.045892410e+02
367,1420991304.347826,-1.045021515e+02
368,1420995652.173913,-1.045504761e+02
369,1421000000.000000,-1.043856354e+02
370,1421004347.826087,-1.043596954e+02
371,1421008695.652174,-1.044697952e+02
372,1421013043.478261,-1.042944870e+02
373,1421017391.304348,-1.044492340e+02
374,1421021739.130435,-1.044887924e+02
375,1421026086.956522,-1.045022125e+02
376,1421030434.782609,-1.045841293e+02
377,1421034782.608696,-1.045962677e+02
378,1421039130.434783,-1.045690079e+02
379,1421043478.260870,-1.045968781e+02
380,1421047826.086957,-1.046371307e+02
381,1421052173.913043,-1.044969559e+02
382,1421056521.739130,-1.045664520e+02
383,1421060869.565217,-1.046512909e+02
384,1421065217.391304,-1.047079391e+02
385,1421069565.217391,-1.046084290e+02
386,1421073913.043478,-1.045791931e+02
387,1421078260.869565,-1.046269073e+02
388,1421082608.695652,-1.045246506e+02
389,1421086956.521739,-1.046474762e+02
390,1421091304.347826,-1.046226501e+02
391,1421095652.173913,-1.046333542e+02
392,1421100000.000000,-1.046629715e+02
393,1421104347.826087,-1.045768127e+02
394,1421108695.652174,-1.045137253e+02
395,1421113043.478261,-1.046217041e+02
396,1421117391.304348,-1.047030411e+02
397,1421121739.130435,-1.046934280e+02
398,1421126086.956522,-1.046743088e+02
399,1421130434.782609,-1.046685944e+02
400,1421134782.608696,-1.046303101e+02
401,1421139130.434783,-1.045880280e+02
402,1421143478.260870,-1.046551285e+02
403,1421147826.086957,-1.046935730e+02
404,1421152173.913043,-1.047236786e+02
405,1421156521.739130,-1.047565842e+02
406,1421160869.565217,-1.046380615e+02
407,1421165217.391304,-1.046187439e+02
408,1421169565.217391,-1.047185059e+02
409,1421173913.043478,-1.046359787e+02
410,1421178260.869565,-1.046183167e+02
411,1421182608.695652,-1.046163940e+02
412,1421186956.521739,-1.045619965e+02
413,1421191304.347826,-1.046716843e+02
414,1421195652.173913,-1.046357040e+02
415,1421200000.000000,-1.045222244e+02
416,1421204347.826087,-1.045008163e+02
417,1421208695.652174,-1.045793076e+02
418,1421213043.478261,-1.044920807e+02
419,1421217391.304348,-1.044763031e+02
420,1421221739.130435,-1.045543289e+02
421,1421226086.956522,-1.045180359e+02
422,1421230434.782609,-1.045068588e+02
423,1421234782.608696,-1.046029739e+02
424,1421239130.434783,-1.045114059e+02
425,1421243478.260870,-1.045917816e+02
426,1421247826.086957,-1.044683914e+02
427,1421252173.913043,-1.046005707e+02
428,1421256521.739130,-1.046592712e+02
429,1421260869.565217,-1.045752335e+02
430,1421265217.391304,-1.046650009e+02
431,1421269565.217391,-1.046225815e+02
432,1421273913.043478,-1.045838318e+02
433,1421278260.869565,-1.046739578e+02
434,1421282608.695652,-1.046237411e+02
435,1421286956.521739,-1.045188446e+02
436,1421291304.347826,-1.046670685e+02
437,1421295652.173913,-1.046828842e+02
438,1421300000.000000,-1.046901703e+02
439,1421304347.826087,-1.045515747e+02
440,1421308695.652174,-1.046064987e+02
441,1421313043.478261,-1.045642624e+02
442,1421317391.304348,-1.046716537e+02
443,1421321739.130435,-1.046870346e+02
444,1421326086.956522,-1.046175613e+02
445,1421330434.782609,-1.046672516e+02
446,1421334782.608696,-1.046628952e+02
447,1421339130.434783,-1.047241745e+02
448,1421343478.260870,-1.047389221e+02
449,1421347826.086957,-1.046840744e+02
450,1421352173.913043,-1.048255539e+02
451,1421356521.739130,-1.047857208e+02
452,1421360869.565217,-1.047225113e+02
453,1421365217.391304,-1.047543411e+02
454,1421369565.217391,-1.047354050e+02
455,1421373913.043478,-1.047320480e+02
456,1421378260.869565,-1.047942886e+02
457,1421382608.695652,-1.047812576e+02
458,1421386956.521739,-1.047240143e+02
459,1421391304.347826,-1.047278748e+02
460,1421395652.173913,-1.045927048e+02
461,1421400000.000000,-1.046740494e+02
ÿ
