Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
184,1420195652.173913,-1.032236252e+02
185,1420200000.000000,-1.032013092e+02
186,1420204347.826087,-1.031430588e+02
187,1420208695.652174,-1.031430130e+02
188,1420213043.478261,-1.031614227e+02
189,1420217391.304348,-1.031853638e+02
190,1420221739.130435,-1.032025146e+02
191,1420226086.956522,-1.032820816e+02
192,1420230434.782609,-1.032788162e+02
193,1420234782.608696,-1.032928391e+02
194,1420239130.434783,-1.033713760e+02
195,1420243478.260870,-1.034743195e+02
196,1420247826.086957,-1.035930557e+02
197,1420252173.913043,-1.036121979e+02
198,1420256521.739130,-1.036837311e+02
199,1420260869.565217,-1.037929230e+02
200,1420265217.391304,-1.038636780e+02
201,1420269565.217391,-1.039936981e+02
202,1420273913.043478,-1.040650558e+02
203,1420278260.869565,-1.041843414e+02
204,1420282608.695652,-1.042839508e+02
205,1420286956.521739,-1.042273483e+02
206,1420291304.347826,-1.042227249e+02
207,1420295652.173913,-1.043105698e+02
208,1420300000.000000,-1.043450546e+02
209,1420304347.826087,-1.044560013e+02
210,1420308695.652174,-1.044834671e+02
211,1420313043.478261,-1.044764709e+02
212,1420317391.304348,-1.045861511e+02
213,1420321739.130435,-1.046053543e+02
214,1420326086.956522,-1.045943832e+02
215,1420330434.782609,-1.045364838e+02
216,1420334782.608696,-1.046455078e+02
217,1420339130.434783,-1.046938934e+02
218,1420343478.260870,-1.047163849e+02
219,1420347826.086957,-1.046406326e+02
220,1420352173.913043,-1.046314011e+02
221,1420356521.739130,-1.045660782e+02
222,1420360869.565217,-1.047152710e+02
223,1420365217.391304,-1.047138672e+02
224,1420369565.217391,-1.046695557e+02
225,1420373913.043478,-1.047119217e+02
226,1420378260.869565,-1.047264709e+02
227,1420382608.695652,-1.047881088e+02
228,1420386956.521739,-1.047912216e+02
229,1420391304.347826,-1.048521729e+02
230,1420395652.173913,-1.046774063e+02
231,1420400000.000000,-1.047241821e+02
232,1420404347.826087,-1.046837311e+02
233,1420408695.652174,-1.048144913e+02
234,1420413043.478261,-1.047428589e+02
235,1420417391.304348,-1.046364136e+02
236,1420421739.130435,-1.048009109e+02
237,1420426086.956522,-1.046997757e+02
238,1420430434.782609,-1.047526779e+02
239,1420434782.608696,-1.047064743e+02
240,1420439130.434783,-1.046966782e+02
241,1420443478.260870,-1.045867004e+02
242,1420447826.086957,-1.046978989e+02
243,1420452173.913043,-1.047246170e+02
244,1420456521.739130,-1.047213516e+02
245,1420460869.565217,-1.047898178e+02
246,1420465217.391304,-1.047536850e+02
247,1420469565.217391,-1.046879959e+02
248,1420473913.043478,-1.047512131e+02
249,1420478260.869565,-1.046476364e+02
250,1420482608.695652,-1.046661072e+02
251,1420486956.521739,-1.047659531e+02
252,1420491304.347826,-1.047922058e+02
253,1420495652.173913,-1.046740494e+02
254,1420500000.000000,-1.046830597e+02
255,1420504347.826087,-1.047928238e+02
256,1420508695.652174,-1.047583542e+02
257,1420513043.478261,-1.047580261e+02
258,1420517391.304348,-1.047805557e+02
259,1420521739.130435,-1.048126907e+02
260,1420526086.956522,-1.048781204e+02
261,1420530434.782609,-1.047593002e+02
262,1420534782.608696,-1.047966919e+02
263,1420539130.434783,-1.048296661e+02
264,1420543478.260870,-1.048056717e+02
265,1420547826.086957,-1.048177490e+02
266,1420552173.913043,-1.048061371e+02
267,1420556521.739130,-1.046896591e+02
268,1420560869.565217,-1.047631760e+02
269,1420565217.391304,-1.047796249e+02
270,1420569565.217391,-1.048433304e+02
271,1420573913.043478,-1.047550812e+02
272,1420578260.869565,-1.047798080e+02
273,1420582608.695652,-1.047102203e+02
274,1420586956.521739,-1.047012253e+02
275,1420591304.347826,-1.047742004e+02
276,1420595652.173913,-1.048287964e+02
277,1420600000.000000,-1.048701859e+02
278,1420604347.826087,-1.047599335e+02
279,1420608695.652174,-1.047859421e+02
280,1420613043.478261,-1.049025497e+02
281,1420617391.304348,-1.048629837e+02
282,1420621739.130435,-1.048561707e+02
283,1420626086.956522,-1.048646011e+02
284,1420630434.782609,-1.049062653e+02
285,1420634782.608696,-1.047183762e+02
286,1420639130.434783,-1.048912354e+02
287,1420643478.260870,-1.047955246e+02
288,1420647826.086957,-1.047801590e+02
289,1420652173.913043,-1.047255020e+02
290,1420656521.739130,-1.046971741e+02
291,1420660869.565217,-1.047538757e+02
292,1420665217.391304,-1.047876434e+02
293,1420669565.217391,-1.047412109e+02
294,1420673913.043478,-1.047534637e+02
295,1420678260.869565,-1.047972794e+02
296,1420682608.695652,-1.047721558e+02
297,1420686956.521739,-1.048129272e+02
298,1420691304.347826,-1.049055939e+02
299,1420695652.173913,-1.048294830e+02
300,1420700000.000000,-1.047096100e+02
301,1420704347.826087,-1.048789063e+02
302,1420708695.652174,-1.049050827e+02
303,1420713043.478261,-1.049690247e+02
304,1420717391.304348,-1.048706436e+02
305,1420721739.130435,-1.047842560e+02
306,1420726086.956522,-1.049572983e+02
307,1420730434.782609,-1.049050217e+02
308,1420734782.608696,-1.048441544e+02
309,1420739130.434783,-1.047514343e+02
310,1420743478.260870,-1.047960281e+02
311,1420747826.086957,-1.048621902e+02
312,1420752173.913043,-1.048036194e+02
313,1420756521.739130,-1.047467422e+02
314,1420760869.565217,-1.049108429e+02
315,1420765217.391304,-1.049055481e+02
316,1420769565.217391,-1.049158249e+02
317,1420773913.043478,-1.048703384e+02
318,1420778260.869565,-1.048203049e+02
319,1420782608.695652,-1.048274231e+02
320,1420786956.521739,-1.047894440e+02
321,1420791304.347826,-1.048606262e+02
322,1420795652.173913,-1.048222733e+02
323,1420800000.000000,-1.047996902e+02
324,1420804347.826087,-1.048625488e+02
325,1420808695.652174,-1.048525085e+02
326,1420813043.478261,-1.049795227e+02
327,1420817391.304348,-1.049191589e+02
328,1420821739.130435,-1.048806229e+02
329,1420826086.956522,-1.049303513e+02
330,1420830434.782609,-1.048611526e+02
331,1420834782.608696,-1.049154205e+02
332,1420839130.434783,-1.048630219e+02
333,1420843478.260870,-1.049027100e+02
334,1420847826.086957,-1.049080276e+02
335,1420852173.913043,-1.049414749e+02
336,1420856521.739130,-1.049018326e+02
337,1420860869.565217,-1.048575287e+02
338,1420865217.391304,-1.049504852e+02
339,1420869565.217391,-1.049492416e+02
340,1420873913.043478,-1.049066772e+02
341,1420878260.869565,-1.048365784e+02
342,1420882608.695652,-1.048871841e+02
343,1420886956.521739,-1.049403915e+02
344,1420891304.347826,-1.049659271e+02
345,1420895652.173913,-1.048451538e+02
346,1420900000.000000,-1.048351059e+02
347,1420904347.826087,-1.048293152e+02
348,1420908695.652174,-1.049617310e+02
349,1420913043.478261,-1.050098190e+02
350,1420917391.304348,-1.050327835e+02
351,1420921739.130435,-1.049844894e+02
352,1420926086.956522,-1.049319305e+02
353,1420930434.782609,-1.049748230e+02
354,1420934782.608696,-1.049300690e+02
355,1420939130.434783,-1.048861084e+02
356,1420943478.260870,-1.048449173e+02
357,1420947826.086957,-1.048120956e+02
358,1420952173.913043,-1.048829575e+02
359,1420956521.739130,-1.049693680e+02
360,1420960869.565217,-1.049103546e+02
361,1420965217.391304,-1.048525238e+02
362,1420969565.217391,-1.049417877e+02
363,1420973913.043478,-1.048634720e+02
364,1420978260.869565,-1.049135056e+02
365,1420982608.695652,-1.048315735e+02
366,1420986956.521739,-1.049109192e+02
367,1420991304.347826,-1.049038773e+02
368,1420995652.173913,-1.049083862e+02
369,1421000000.000000,-1.049022522e+02
370,1421004347.826087,-1.049556808e+02
371,1421008695.652174,-1.049540024e+02
372,1421013043.478261,-1.048790283e+02
373,1421017391.304348,-1.048858261e+02
374,1421021739.130435,-1.049790039e+02
375,1421026086.956522,-1.049249954e+02
376,1421030434.782609,-1.049338760e+02
377,1421034782.608696,-1.049492493e+02
378,1421039130.434783,-1.049393768e+02
379,1421043478.260870,-1.050881424e+02
380,1421047826.086957,-1.050414276e+02
381,1421052173.913043,-1.049595261e+02
382,1421056521.739130,-1.049069901e+02
383,1421060869.565217,-1.049367447e+02
384,1421065217.391304,-1.049024277e+02
385,1421069565.217391,-1.048667068e+02
386,1421073913.043478,-1.049305420e+02
387,1421078260.869565,-1.050149765e+02
388,1421082608.695652,-1.049667435e+02
389,1421086956.521739,-1.050525513e+02
390,1421091304.347826,-1.050855484e+02
391,1421095652.173913,-1.050059128e+02
392,1421100000.000000,-1.050159531e+02
393,1421104347.826087,-1.049144974e+02
394,1421108695.652174,-1.049406281e+02
395,1421113043.478261,-1.049360733e+02
396,1421117391.304348,-1.049677582e+02
397,1421121739.130435,-1.049437561e+02
398,1421126086.956522,-1.049550705e+02
399,1421130434.782609,-1.049821930e+02
400,1421134782.608696,-1.049733353e+02
401,1421139130.434783,-1.049584427e+02
402,1421143478.260870,-1.050426941e+02
403,1421147826.086957,-1.049439545e+02
404,1421152173.913043,-1.049952698e+02
405,1421156521.739130,-1.049767914e+02
406,1421160869.565217,-1.049765244e+02
407,1421165217.391304,-1.050767288e+02
408,1421169565.217391,-1.049652328e+02
409,1421173913.043478,-1.049464035e+02
410,1421178260.869565,-1.050316544e+02
411,1421182608.695652,-1.050429764e+02
412,1421186956.521739,-1.050213547e+02
413,1421191304.347826,-1.050595093e+02
414,1421195652.173913,-1.050720749e+02
415,1421200000.000000,-1.050096893e+02
416,1421204347.826087,-1.049889374e+02
417,1421208695.652174,-1.049298248e+02
418,1421213043.478261,-1.049680405e+02
419,1421217391.304348,-1.050471649e+02
420,1421221739.130435,-1.049386749e+02
421,1421226086.956522,-1.049977493e+02
422,1421230434.782609,-1.050306168e+02
423,1421234782.608696,-1.049825211e+02
424,1421239130.434783,-1.049773331e+02
425,1421243478.260870,-1.049673309e+02
426,1421247826.086957,-1.049879074e+02
427,1421252173.913043,-1.050041962e+02
428,1421256521.739130,-1.049590836e+02
429,1421260869.565217,-1.049383621e+02
430,1421265217.391304,-1.049664841e+02
431,1421269565.217391,-1.049938812e+02
432,1421273913.043478,-1.050017471e+02
433,1421278260.869565,-1.049805145e+02
434,1421282608.695652,-1.048762054e+02
435,1421286956.521739,-1.049047165e+02
436,1421291304.347826,-1.049870682e+02
437,1421295652.173913,-1.049521866e+02
438,1421300000.000000,-1.048744736e+02
439,1421304347.826087,-1.048834763e+02
440,1421308695.652174,-1.048998337e+02
441,1421313043.478261,-1.048200455e+02
442,1421317391.304348,-1.049327087e+02
443,1421321739.130435,-1.049997864e+02
444,1421326086.956522,-1.049940491e+02
445,1421330434.782609,-1.050803375e+02
446,1421334782.608696,-1.050553665e+02
447,1421339130.434783,-1.049721222e+02
448,1421343478.260870,-1.049739685e+02
449,1421347826.086957,-1.049681702e+02
450,1421352173.913043,-1.049727173e+02
451,1421356521.739130,-1.049935837e+02
452,1421360869.565217,-1.051094437e+02
453,1421365217.391304,-1.050084915e+02
454,1421369565.217391,-1.050222092e+02
455,1421373913.043478,-1.049716339e+02
456,1421378260.869565,-1.050057907e+02
457,1421382608.695652,-1.049328461e+02
458,1421386956.521739,-1.049412003e+02
459,1421391304.347826,-1.050089798e+02
460,1421395652.173913,-1.050105820e+02
461,1421400000.000000,-1.049269104e+02
ÿ
