Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
184,1420195652.173913,-1.033980255e+02
185,1420200000.000000,-1.032657242e+02
186,1420204347.826087,-1.033187332e+02
187,1420208695.652174,-1.033139877e+02
188,1420213043.478261,-1.033805084e+02
189,1420217391.304348,-1.033384399e+02
190,1420221739.130435,-1.033988800e+02
191,1420226086.956522,-1.034540482e+02
192,1420230434.782609,-1.035036240e+02
193,1420234782.608696,-1.035927353e+02
194,1420239130.434783,-1.035658722e+02
195,1420243478.260870,-1.037193298e+02
196,1420247826.086957,-1.037541275e+02
197,1420252173.913043,-1.037874985e+02
198,1420256521.739130,-1.038475952e+02
199,1420260869.565217,-1.040233231e+02
200,1420265217.391304,-1.040701447e+02
201,1420269565.217391,-1.041214600e+02
202,1420273913.043478,-1.041879349e+02
203,1420278260.869565,-1.041881180e+02
204,1420282608.695652,-1.042563171e+02
205,1420286956.521739,-1.041688766e+02
206,1420291304.347826,-1.042668762e+02
207,1420295652.173913,-1.042731934e+02
208,1420300000.000000,-1.042582474e+02
209,1420304347.826087,-1.043655853e+02
210,1420308695.652174,-1.043969269e+02
211,1420313043.478261,-1.043483658e+02
212,1420317391.304348,-1.044356079e+02
213,1420321739.130435,-1.044540710e+02
214,1420326086.956522,-1.044007263e+02
215,1420330434.782609,-1.044351578e+02
216,1420334782.608696,-1.045174484e+02
217,1420339130.434783,-1.045261307e+02
218,1420343478.260870,-1.044783554e+02
219,1420347826.086957,-1.045557632e+02
220,1420352173.913043,-1.045070648e+02
221,1420356521.739130,-1.044955063e+02
222,1420360869.565217,-1.045440521e+02
223,1420365217.391304,-1.044701614e+02
224,1420369565.217391,-1.045523224e+02
225,1420373913.043478,-1.044894943e+02
226,1420378260.869565,-1.045656357e+02
227,1420382608.695652,-1.044869995e+02
228,1420386956.521739,-1.045526657e+02
229,1420391304.347826,-1.046110992e+02
230,1420395652.173913,-1.045848236e+02
231,1420400000.000000,-1.045128632e+02
232,1420404347.826087,-1.045979004e+02
233,1420408695.652174,-1.045522842e+02
234,1420413043.478261,-1.045972061e+02
235,1420417391.304348,-1.046890411e+02
236,1420421739.130435,-1.046999969e+02
237,1420426086.956522,-1.046033249e+02
238,1420430434.782609,-1.046194458e+02
239,1420434782.608696,-1.047163315e+02
240,1420439130.434783,-1.046427231e+02
241,1420443478.260870,-1.045607452e+02
242,1420447826.086957,-1.045401611e+02
243,1420452173.913043,-1.046270599e+02
244,1420456521.739130,-1.046724014e+02
245,1420460869.565217,-1.046227417e+02
246,1420465217.391304,-1.045766449e+02
247,1420469565.217391,-1.045531921e+02
248,1420473913.043478,-1.046434097e+02
249,1420478260.869565,-1.046769409e+02
250,1420482608.695652,-1.046790085e+02
251,1420486956.521739,-1.045902100e+02
252,1420491304.347826,-1.045206757e+02
253,1420495652.173913,-1.046411133e+02
254,1420500000.000000,-1.045039139e+02
255,1420504347.826087,-1.045668793e+02
256,1420508695.652174,-1.046275330e+02
257,1420513043.478261,-1.045868607e+02
258,1420517391.304348,-1.046728134e+02
259,1420521739.130435,-1.045456619e+02
260,1420526086.956522,-1.046663742e+02
261,1420530434.782609,-1.046529922e+02
262,1420534782.608696,-1.046666412e+02
263,1420539130.434783,-1.046285400e+02
264,1420543478.260870,-1.047474670e+02
265,1420547826.086957,-1.046836014e+02
266,1420552173.913043,-1.046754227e+02
267,1420556521.739130,-1.047278748e+02
268,1420560869.565217,-1.046175919e+02
269,1420565217.391304,-1.046694260e+02
270,1420569565.217391,-1.047197723e+02
271,1420573913.043478,-1.047274246e+02
272,1420578260.869565,-1.046718140e+02
273,1420582608.695652,-1.046540680e+02
274,1420586956.521739,-1.046496124e+02
275,1420591304.347826,-1.045905533e+02
276,1420595652.173913,-1.046006775e+02
277,1420600000.000000,-1.047269363e+02
278,1420604347.826087,-1.046442566e+02
279,1420608695.652174,-1.046543579e+02
280,1420613043.478261,-1.045992432e+02
281,1420617391.304348,-1.047149353e+02
282,1420621739.130435,-1.047445679e+02
283,1420626086.956522,-1.046778488e+02
284,1420630434.782609,-1.045581207e+02
285,1420634782.608696,-1.047109756e+02
286,1420639130.434783,-1.046318436e+02
287,1420643478.260870,-1.045831680e+02
288,1420647826.086957,-1.046664658e+02
289,1420652173.913043,-1.047170792e+02
290,1420656521.739130,-1.046818161e+02
291,1420660869.565217,-1.046758499e+02
292,1420665217.391304,-1.046775818e+02
293,1420669565.217391,-1.047261887e+02
294,1420673913.043478,-1.046323700e+02
295,1420678260.869565,-1.046515961e+02
296,1420682608.695652,-1.047300949e+02
297,1420686956.521739,-1.047419891e+02
298,1420691304.347826,-1.046957855e+02
299,1420695652.173913,-1.045714340e+02
300,1420700000.000000,-1.046775360e+02
301,1420704347.826087,-1.046956024e+02
302,1420708695.652174,-1.047109680e+02
303,1420713043.478261,-1.046891327e+02
304,1420717391.304348,-1.046938324e+02
305,1420721739.130435,-1.046184921e+02
306,1420726086.956522,-1.047048645e+02
307,1420730434.782609,-1.046829147e+02
308,1420734782.608696,-1.047588501e+02
309,1420739130.434783,-1.046977463e+02
310,1420743478.260870,-1.046593170e+02
311,1420747826.086957,-1.046169052e+02
312,1420752173.913043,-1.045821152e+02
313,1420756521.739130,-1.046357803e+02
314,1420760869.565217,-1.046644592e+02
315,1420765217.391304,-1.046286545e+02
316,1420769565.217391,-1.045957565e+02
317,1420773913.043478,-1.046149597e+02
318,1420778260.869565,-1.046549683e+02
319,1420782608.695652,-1.047262268e+02
320,1420786956.521739,-1.046482925e+02
321,1420791304.347826,-1.046327896e+02
322,1420795652.173913,-1.046935730e+02
323,1420800000.000000,-1.047768860e+02
324,1420804347.826087,-1.046522217e+02
325,1420808695.652174,-1.047151794e+02
326,1420813043.478261,-1.046779404e+02
327,1420817391.304348,-1.046136627e+02
328,1420821739.130435,-1.046920013e+02
329,1420826086.956522,-1.047002716e+02
330,1420830434.782609,-1.046764755e+02
331,1420834782.608696,-1.046400375e+02
332,1420839130.434783,-1.046117401e+02
333,1420843478.260870,-1.046226196e+02
334,1420847826.086957,-1.046567459e+02
335,1420852173.913043,-1.046056824e+02
336,1420856521.739130,-1.045508270e+02
337,1420860869.565217,-1.046421509e+02
338,1420865217.391304,-1.047509995e+02
339,1420869565.217391,-1.046020966e+02
340,1420873913.043478,-1.045936813e+02
341,1420878260.869565,-1.045804596e+02
342,1420882608.695652,-1.045881348e+02
343,1420886956.521739,-1.046242218e+02
344,1420891304.347826,-1.046230240e+02
345,1420895652.173913,-1.046630096e+02
346,1420900000.000000,-1.046539459e+02
347,1420904347.826087,-1.046913834e+02
348,1420908695.652174,-1.045915756e+02
349,1420913043.478261,-1.045731354e+02
350,1420917391.304348,-1.046493301e+02
351,1420921739.130435,-1.046095734e+02
352,1420926086.956522,-1.046343155e+02
353,1420930434.782609,-1.047145767e+02
354,1420934782.608696,-1.048139343e+02
355,1420939130.434783,-1.047203369e+02
356,1420943478.260870,-1.046991653e+02
357,1420947826.086957,-1.046916428e+02
358,1420952173.913043,-1.047446823e+02
359,1420956521.739130,-1.046907043e+02
360,1420960869.565217,-1.045693130e+02
361,1420965217.391304,-1.046617584e+02
362,1420969565.217391,-1.045732956e+02
363,1420973913.043478,-1.046498947e+02
364,1420978260.869565,-1.045886688e+02
365,1420982608.695652,-1.046660080e+02
366,1420986956.521739,-1.046865692e+02
367,1420991304.347826,-1.047051468e+02
368,1420995652.173913,-1.046968155e+02
369,1421000000.000000,-1.046928482e+02
370,1421004347.826087,-1.046435852e+02
371,1421008695.652174,-1.046988373e+02
372,1421013043.478261,-1.046840439e+02
373,1421017391.304348,-1.046212006e+02
374,1421021739.130435,-1.047184372e+02
375,1421026086.956522,-1.048012772e+02
376,1421030434.782609,-1.048001175e+02
377,1421034782.608696,-1.045944366e+02
378,1421039130.434783,-1.046586075e+02
379,1421043478.260870,-1.048221741e+02
380,1421047826.086957,-1.047082977e+02
381,1421052173.913043,-1.047064209e+02
382,1421056521.739130,-1.046986694e+02
383,1421060869.565217,-1.047078934e+02
384,1421065217.391304,-1.046142960e+02
385,1421069565.217391,-1.046345825e+02
386,1421073913.043478,-1.046087494e+02
387,1421078260.869565,-1.047364426e+02
388,1421082608.695652,-1.047795410e+02
389,1421086956.521739,-1.047032700e+02
390,1421091304.347826,-1.047156219e+02
391,1421095652.173913,-1.047488556e+02
392,1421100000.000000,-1.047837753e+02
393,1421104347.826087,-1.047097168e+02
394,1421108695.652174,-1.047739258e+02
395,1421113043.478261,-1.047263641e+02
396,1421117391.304348,-1.047003479e+02
397,1421121739.130435,-1.047544022e+02
398,1421126086.956522,-1.047848663e+02
399,1421130434.782609,-1.047826004e+02
400,1421134782.608696,-1.047271881e+02
401,1421139130.434783,-1.047124481e+02
402,1421143478.260870,-1.047136230e+02
403,1421147826.086957,-1.047573471e+02
404,1421152173.913043,-1.048024826e+02
405,1421156521.739130,-1.048278351e+02
406,1421160869.565217,-1.047838516e+02
407,1421165217.391304,-1.047213898e+02
408,1421169565.217391,-1.047792740e+02
409,1421173913.043478,-1.047698135e+02
410,1421178260.869565,-1.047435379e+02
411,1421182608.695652,-1.048450623e+02
412,1421186956.521739,-1.048673477e+02
413,1421191304.347826,-1.047961960e+02
414,1421195652.173913,-1.047936249e+02
415,1421200000.000000,-1.048112335e+02
416,1421204347.826087,-1.047526550e+02
417,1421208695.652174,-1.048357086e+02
418,1421213043.478261,-1.048042221e+02
419,1421217391.304348,-1.047928925e+02
420,1421221739.130435,-1.047753601e+02
421,1421226086.956522,-1.047753906e+02
422,1421230434.782609,-1.048565063e+02
423,1421234782.608696,-1.047979660e+02
424,1421239130.434783,-1.048049850e+02
425,1421243478.260870,-1.047383347e+02
426,1421247826.086957,-1.046928635e+02
427,1421252173.913043,-1.047075653e+02
428,1421256521.739130,-1.048864746e+02
429,1421260869.565217,-1.048224030e+02
430,1421265217.391304,-1.048455276e+02
431,1421269565.217391,-1.048357849e+02
432,1421273913.043478,-1.047293472e+02
433,1421278260.869565,-1.048216019e+02
434,1421282608.695652,-1.047525635e+02
435,1421286956.521739,-1.047357483e+02
436,1421291304.347826,-1.048909760e+02
437,1421295652.173913,-1.049392242e+02
438,1421300000.000000,-1.048404083e+02
439,1421304347.826087,-1.047958374e+02
440,1421308695.652174,-1.047589722e+02
441,1421313043.478261,-1.048145905e+02
442,1421317391.304348,-1.047352371e+02
443,1421321739.130435,-1.047962646e+02
444,1421326086.956522,-1.046707535e+02
445,1421330434.782609,-1.047354889e+02
446,1421334782.608696,-1.047843628e+02
447,1421339130.434783,-1.048197327e+02
448,1421343478.260870,-1.046993484e+02
449,1421347826.086957,-1.046468048e+02
450,1421352173.913043,-1.047873993e+02
451,1421356521.739130,-1.047361679e+02
452,1421360869.565217,-1.048207245e+02
453,1421365217.391304,-1.048230438e+02
454,1421369565.217391,-1.047765884e+02
455,1421373913.043478,-1.047584000e+02
456,1421378260.869565,-1.047959137e+02
457,1421382608.695652,-1.047896652e+02
458,1421386956.521739,-1.048506775e+02
459,1421391304.347826,-1.048277206e+02
460,1421395652.173913,-1.048457031e+02
461,1421400000.000000,-1.048426819e+02
ÿ
